probe	t-statistics
cg15096085	-13.2138725807038
cg15100100	-11.3120919669666
cg15104644	-15.0690759954089
cg15105206	-13.980093603435
cg15108705	-12.4916006728238
cg15109851	-16.7086329259101
cg15119027	-12.9910240732227
cg15127227	-12.0498409901433
cg15129823	-15.460922964597
cg15131808	-11.7925584245033
cg15133564	-13.7990046484071
cg15144068	-17.8123087266353
cg15146621	-16.3079099486383
cg15160198	-11.6285694819895
cg15174396	-14.1419872883739
cg15181598	-12.1695298133006
cg15186181	-14.638309215642
cg15195276	-12.5135189367122
cg15196197	-12.8378455333837
cg15207742	-13.5964914153538
cg15212349	-14.5302136103178
cg15213210	-11.3862682968577
cg15230273	-11.9730991369762
cg15237742	-17.8583306571468
cg15237819	-18.1145593297008
cg15239627	-21.5125848247509
cg15243570	-19.8178561175643
cg15251256	-13.5521413997466
cg15258447	-13.5592053539201
cg15262325	-19.7893699114082
cg15264806	-12.5018671901548
cg15265085	-10.5501908536795
cg15266705	-13.1631164970779
cg15267232	-10.1837696400125
cg15292446	-22.946438693441
cg15299832	-18.1476336342456
cg15313332	-13.2737767604269
cg15328326	-20.2360217670768
cg15334372	-10.9783474884424
cg15337897	-13.4997598270579
cg15339231	-14.6921831904461
cg15376615	-11.3720494370338
cg15384383	-10.6404542390277
cg15384598	-14.094866705049
cg15389749	10.421393786472
cg15391302	-13.6343835465481
cg15395971	13.2264175248417
cg15402095	-10.2582492786235
cg15402162	-17.318737264709
cg15412498	-13.947290700764
cg15414833	-14.5981261984857
cg15417287	-20.4093969755605
cg15418419	-17.0203720230811
cg15425541	-9.08508152723688
cg15427448	-17.0025343967697
cg15428578	-17.8227990411256
cg15429134	-26.8992241382019
cg15442990	-18.2561789156824
cg15446670	-17.5138021970406
cg15452573	-13.8126076584707
cg15468739	-12.3953153274179
cg15471953	-10.1078106784162
cg15472885	-24.2376534056258
cg15482872	-15.3755822258739
cg15483964	-19.0888053665794
cg15488009	-12.6502589381477
cg15496864	-13.8434742336925
cg15500466	-21.8187860537434
cg15535471	-22.8238178812666
cg15538767	-21.9438678757719
cg15554421	-25.7926681119124
cg15562912	-21.8090752470221
cg15570323	-14.3574679098356
cg15580417	-19.7091796347857
cg15590989	-16.712914469935
cg15602740	-18.575544365143
cg15608714	-23.851087563485
cg15613048	-12.4916786159951
cg15613420	-15.6696378755735
cg15621731	-25.1922007633891
cg15624852	-17.4342609237506
cg15630458	-15.7687142708028
cg15633664	-12.9534519812289
cg15640375	-13.9018690960767
cg15644639	-21.0881775822797
cg15646795	-20.3976751519949
cg15646817	-13.6082714752592
cg15654121	-14.1510876907186
cg15654259	-15.6631014052353
cg15674193	-14.2623824186223
cg15680624	-11.7783716799485
cg15698107	-20.4102071439286
cg15701047	-10.9544430846077
cg15701794	-20.5726251424076
cg15708153	-12.4200170723022
cg15722438	-28.7637084323303
cg15723709	-15.3744205077396
cg15724256	-13.172017453834
cg15732851	-18.0968018050378
cg15745900	-14.0619400200532
cg15749748	-26.6726545528289
cg15766075	-16.1899834508675
cg15774153	-11.1969298016934
cg15777028	-15.1575870189327
cg15778437	-13.4981579336005
cg15787616	-15.9884776183135
cg15790820	-14.202338747989
cg15796941	-15.7789528348995
cg15798873	-12.7415170805059
cg15810285	-21.1190564655507
cg15815726	-18.5634150552293
cg15817163	-23.086863697951
cg15825786	-15.1989403657937
cg15826897	-14.8969965181772
cg15832574	-29.4456531084358
cg15836635	-18.9609455397658
cg15847565	-14.8592064848975
cg15848890	12.9362892551958
cg15849864	-12.1431356130058
cg15851882	-21.0925764182767
cg15873301	-10.4592223661647
cg15874113	-17.2628236898552
cg15877520	-14.6368894218771
cg15888522	-18.5284175411562
cg15889057	-12.1946126964016
cg15890143	-17.6336171346683
cg15892497	-18.7773986113028
cg15892785	-13.849526471407
cg15897310	-11.4909793990791
cg15897645	-13.5702688348574
cg15899948	-15.2956518648117
cg15911806	-14.7737324318258
cg15922174	-18.8419487106947
cg15930703	-32.0972674238403
cg15932013	-12.6714280250722
cg15946251	-18.2807487296277
cg15950273	-23.9912692878009
cg15958828	-17.4885209231187
cg15961211	-13.1682727182216
cg15965301	-18.6091756550964
cg15972383	-14.4085102089374
cg15986671	15.8643104327444
cg15988350	-14.19818594189
cg15992730	-11.6718246532383
cg15993383	-12.3961628573508
cg15996342	-12.9617540570913
cg16002507	-19.0095298009353
cg16015276	-11.7206611213424
cg16019809	-12.3118727001865
cg16028201	-15.3618281980531
cg16030869	-22.5624146963496
cg16050897	16.9899310444233
cg16053745	12.4699219175613
cg16064097	-14.0206582268243
cg16080121	-14.0406909733968
cg16084872	-14.8523026411527
cg16099036	-19.320959798383
cg16100486	-10.6526153749643
cg16106427	-16.7947115437982
cg16112844	-16.5112384762711
cg16126458	-16.0549001072766
cg16130238	-20.5481893418698
cg16134717	-13.7921695352345
cg16134718	-18.9582386580358
cg16136262	-11.9133210524012
cg16138150	-15.4735412179342
cg16158807	-12.6401498959693
cg16166796	-12.016939570177
cg16174029	-15.115270460707
cg16175263	-17.0792038685438
cg16177732	-14.709660994638
cg16190746	-14.680143734088
cg16202734	-15.7581223797711
cg16202970	-10.8524033205338
cg16206460	-18.6826896654211
cg16212145	14.320166695482
cg16217610	-19.429387310823
cg16231500	-14.8893450177372
cg16232183	-20.0403727506857
cg16234557	-10.7535483666825
cg16246489	-15.8582334271176
cg16247183	-9.61373503668476
cg16257091	-13.3924346125196
cg16261871	-21.5578991507008
cg16267162	-15.0226258162254
cg16268734	-21.5911242063103
cg16285380	-16.3903206899097
cg16289029	-18.7065450615802
cg16306115	-15.8858139808525
cg16312163	-19.0722987383071
cg16326674	-16.5607601551702
cg16328251	-24.7560720108518
cg16329589	-15.8188327018271
cg16329650	-17.3932812280121
cg16332610	-18.0892780599405
cg16343616	-17.512881984975
cg16358257	-20.7159879376824
cg16362140	-12.9113255730863
cg16366473	-15.9716258126626
cg16368146	-19.0590965397011
cg16370586	-17.7911384063522
cg16371230	-22.9400915169997
cg16393726	-18.6052883636294
cg16396223	-19.4027189825203
cg16407947	-18.2599075132721
cg16409497	-18.7106805261279
cg16409955	-11.4936430683539
cg16411445	-12.4874707828462
cg16415340	-15.5761544278304
cg16417374	-21.5658617239993
cg16422098	-12.9827963657529
cg16426339	-13.3163231719881
cg16426537	-15.1609444159668
cg16429499	-26.964889554153
cg16430854	-16.8968927448381
cg16437728	-11.3941737458033
cg16439130	-15.6726778265341
cg16440058	-15.1966429977054
cg16440561	-9.28462041515599
cg16443424	-16.085959784412
cg16443866	-18.3605713194482
cg16444826	-21.9562440178518
cg16455791	-13.1072162212639
cg16456087	-18.8051136014491
cg16460681	-14.3890508679737
cg16468914	-12.9223111423264
cg16473141	-19.8838590636735
cg16497661	10.9276168612858
cg16523158	-17.7830535330392
cg16528511	-10.675553297972
cg16532400	13.1641261575829
cg16532600	-13.4509528513775
cg16533359	-21.4901974801726
cg16534103	-17.855227420362
cg16535144	-14.4557859042767
cg16535717	-18.1082941944282
cg16552945	-15.5469703241213
cg16556906	-17.7250747005238
cg16558770	-25.5535361887329
cg16564946	-18.0230123159648
cg16566400	-15.7671674042312
cg16567290	-33.8467661389427
cg16585306	-15.8313404607902
cg16590910	-18.059389827638
cg16595365	-17.944800711098
cg16596440	-18.1534191661261
cg16599703	-19.2789172870955
cg16600829	-15.6580081374471
cg16606320	-11.2760866369967
cg16614527	-23.0773054015249
cg16619425	-20.3035833555474
cg16622495	-18.7901813316267
cg16624891	-21.9088781458858
cg16637178	-25.415893196417
cg16645344	-16.528119214351
cg16661609	-24.2488011059573
cg16661628	-15.7790407208653
cg16672562	14.1050516342474
cg16677191	11.9653148969302
cg16681239	-12.7727795951546
cg16685586	-23.1584073793935
cg16688437	-15.0087729867201
cg16688483	-20.2987161451883
cg16688582	-19.5819695737142
cg16695483	-16.9391141047251
cg16700392	-12.8168349162888
cg16702313	-22.1575209820159
cg16703466	-15.4413995419979
cg16703647	-15.3352700979064
cg16705086	11.7528037979117
cg16705273	-25.2788285673179
cg16705594	-17.1518327511157
cg16711597	-13.3831650792701
cg16713274	-21.0258223581531
cg16714055	-19.1910188441681
cg16720971	-15.4961143256567
cg16729415	-16.3917143664345
cg16735495	18.1490056880072
cg16739895	-19.9960958592456
cg16751938	-12.4407609184993
cg16764494	-17.2625433495216
cg16773899	-16.3715574737387
cg16776981	18.318225365043
cg16779811	-17.1484880900759
cg16781647	-21.1474073543645
cg16783186	-25.5752798394289
cg16793061	-14.0709396975756
cg16793866	-11.5126503225947
cg16794579	-24.0962492194376
cg16807061	-19.9183576017713
cg16814808	-22.1970752876115
cg16815882	-19.3432668796677
cg16818414	-18.5688314497454
cg16823083	-12.924751903153
cg16826874	-16.142477743225
cg16834320	-22.2962455676713
cg16844818	-24.2266280731652
cg16847428	-26.4636998367227
cg16847695	-16.3586937725245
cg16849609	-16.8994157291061
cg16865953	-14.1042632449731
cg16878332	-12.1761277961679
cg16881183	-16.3136184493907
cg16886895	-16.9549826968164
cg16886987	-13.9801663189217
cg16896326	-17.5448896538625
cg16897885	-15.1885553204831
cg16903913	-19.5072308940765
cg16910251	-15.1487064211857
cg16918905	-18.7279960338204
cg16928046	-16.328647621286
cg16935065	-11.7443085198287
cg16936846	-18.7223226293753
cg16942632	-15.154946575101
cg16943083	-19.2779046990843
cg16953297	-11.5374456659355
cg16955166	-21.0081113679162
cg16962463	-24.0681990880934
cg16964348	-14.0361243723214
cg16977706	-14.4504829523417
cg16997486	-12.6460816144158
cg17002328	-20.6731318464203
cg17003260	-14.2230335863821
cg17010112	-12.6186509701405
cg17011709	-14.9392696179778
cg17012181	-12.3909679427278
cg17013990	-23.1876754104295
cg17015937	-15.3348297437044
cg17016394	-16.7900933880601
cg17029062	-23.5213619579154
cg17029156	-14.8927472272536
cg17031926	-21.7827328530058
cg17036427	-17.2304169392673
cg17048073	-20.2129482540342
cg17054969	-18.7058753378723
cg17081644	-19.1318620188341
cg17086773	-23.4677972945972
cg17094014	-14.1120699444317
cg17094985	-19.4469400720914
cg17096191	15.1875208882948
cg17099445	13.3875594898521
cg17113936	-13.0540434398198
cg17117981	-17.1344892473031
cg17124224	-13.6716784910457
cg17133183	-15.0621840185834
cg17133734	-14.7900314855527
cg17137182	-13.7650064798396
cg17142183	-20.3607740406025
cg17143518	-21.4836532041346
cg17147045	-15.8683319904682
cg17147182	-16.7134341940106
cg17154313	-16.8108797449652
cg17154724	-14.4044915141755
cg17163751	-19.4979129346213
cg17164063	-10.469749362011
cg17186025	-15.0550837520853
cg17200161	-15.6083922004559
cg17200768	-16.1412701423345
cg17213496	-17.4750219344365
cg17214502	-16.4415634188338
cg17218045	-9.22346998980713
cg17230874	-16.2796937039807
cg17231690	-18.5899025910617
cg17236169	-12.9196147410757
cg17236709	-18.6476138399479
cg17237086	-15.4233050603888
cg17238412	-16.0552663036467
cg17241776	-11.6982739460987
cg17252780	-32.191586676087
cg17256364	-12.3996988855559
cg17258265	-20.117151517225
cg17262810	-18.1484260606211
cg17263061	-18.0433244681851
cg17265829	-11.6008082414531
cg17273416	12.3039324060149
cg17282688	12.3480182892499
cg17284804	-14.8648499707003
cg17292583	-14.3854324998549
cg17297238	-23.0467443669689
cg17299935	-19.4838958146158
cg17307280	-13.4362491928495
cg17318297	-15.7855511236567
cg17323383	-13.7039037272145
cg17327401	-16.651396408627
cg17331296	-12.717346107571
cg17339440	-20.0421730263347
cg17339505	-20.3136877697458
cg17342132	11.5631974289686
cg17342709	-23.3535846998427
cg17345569	-17.5916086736701
cg17352462	-11.6315540769234
cg17352975	-16.3739169696629
cg17369406	-24.9384463832454
cg17390350	-11.6494445922572
cg17393917	-11.598421460383
cg17394304	13.2145132727299
cg17397631	-22.6277583947043
cg17399362	-13.8631271646894
cg17402060	-14.3026501386528
cg17409393	-18.6429063030054
cg17409891	-20.4867354950418
cg17413943	-10.698484496225
cg17416338	-21.5822772103727
cg17419623	-10.5688083843512
cg17426969	-16.8021717319188
cg17427096	-24.5467731861707
cg17434309	-12.9811411033117
cg17445535	-21.5060401163457
cg17448335	-20.9508136550116
cg17453767	-22.8254834663056
cg17459431	-13.8315684712534
cg17462200	-14.8166734638774
cg17477946	-19.7285589295336
cg17483297	-12.1477224240046
cg17484036	-19.144214576164
cg17484733	-18.4614811978029
cg17504341	-10.9399166120962
cg17505852	-26.7241211830513
cg17507573	-19.8123867208491
cg17510056	-11.4250359876753
cg17515773	-15.7657202138626
cg17523124	-17.9789589190455
cg17525406	-15.1894885159741
cg17525495	-20.7793464884597
cg17535595	-17.019377180854
cg17536595	-15.6355217229656
cg17537073	-9.19583920873323
cg17537177	-14.958632331377
cg17538572	-13.0968461967079
cg17540356	-19.7248257947188
cg17542408	-14.1127372136581
cg17543112	13.2299722231609
cg17561417	-14.8286545605572
cg17565078	-18.8452930878163
cg17580045	-19.6667259275023
cg17594860	-17.5520431054221
cg17606785	-13.1864387159998
cg17609158	-14.7751743098293
cg17609931	-14.9853500965594
cg17627617	-14.4338709231344
cg17631972	-16.2225357351141
cg17632579	-12.9202592140922
cg17640893	-21.3231966031569
cg17641857	-17.5196879299134
cg17641861	-19.3920103131845
cg17647823	-13.5190464679594
cg17654091	-15.5259716269693
cg17675386	-28.2838378310146
cg17687493	-16.3914679004568
cg17714276	-17.9419126708453
cg17716453	-21.1010609500063
cg17717259	-17.0074392624424
cg17725211	-17.0258278362659
cg17726266	-11.1306507543031
cg17734802	-16.6701872609752
cg17737621	-12.9309667813108
cg17737641	-14.2375937191175
cg17740399	-13.921888073914
cg17741501	-15.3380643263015
cg17746119	-17.5544820778624
cg17747551	-24.7022206245267
cg17747879	12.7628378066426
cg17753169	-22.6355111463828
cg17754943	-12.9713199159369
cg17766305	-19.7711731846425
cg17767285	-13.4023965861436
cg17767945	-19.9338278143189
cg17772171	-21.2408152369454
cg17772763	-10.2373422973031
cg17777432	-10.1489709871847
cg17786642	-17.7652004554156
cg17787159	-17.2250322051201
cg17801055	-14.1930222848626
cg17815538	-18.8036089688874
cg17822947	-16.9522141745233
cg17824906	-16.1577551108518
cg17834155	-17.8704332093707
cg17834752	-22.9294524225879
cg17838427	-12.0026580050755
cg17839237	-12.7185401206216
cg17859110	-15.985900694667
cg17861295	-21.1051939519948
cg17890667	-17.7970094410118
cg17891820	-15.0729239845149
cg17898823	-22.0050871674492
cg17904852	-13.1914127315634
cg17923358	-15.6246642183924
cg17929687	-14.5447467251724
cg17945233	-11.5388749263882
cg17960051	-15.4901815595701
cg17965159	-21.7208346616406
cg17965737	-21.8733223116234
cg17966619	-15.1676557054909
cg17973164	-11.3707159029898
cg17974684	-14.5098966432073
cg17974780	-19.7162085392807
cg17975443	-13.3897414222503
cg17977474	-18.0716468918134
cg17988326	-17.4956528126401
cg17993335	-25.204455298098
cg17999376	-17.4790160606153
cg18001180	-19.9052653339705
cg18004701	-22.9469830208296
cg18005693	-12.1974557699586
cg18008880	-24.4754301726658
cg18021716	-15.2323663204851
cg18027654	-18.2901819331114
cg18032533	-16.5968201779781
cg18035229	-17.6196038954743
cg18044543	-25.571505694737
cg18045575	-21.1607372405721
cg18045859	-13.4356514305258
cg18046464	-11.7675600425221
cg18048542	-15.970492595676
cg18048655	-19.2401398072345
cg18050291	-18.929761024238
cg18056695	-16.7560188686446
cg18058230	-23.0912223789768
cg18061259	-14.0996700704328
cg18065361	-17.7245853344029
cg18065728	-20.957599262565
cg18067859	-15.4445715269882
cg18068664	-16.6963611344714
cg18069144	-10.5993215368637
cg18081940	-13.3206405272235
cg18086187	-26.9422366667193
cg18091615	-22.6811049545043
cg18092314	-21.923032543157
cg18094781	-13.6705244728228
cg18098400	-18.8870263348806
cg18109941	-15.0106060518537
cg18115215	-13.3396068164877
cg18117367	-10.55887275266
cg18120376	-15.948844678034
cg18135771	-12.2872316077626
cg18145877	-16.4065445835991
cg18149009	-12.3897234034023
cg18151422	-21.9313023262445
cg18153624	-14.9592106950206
cg18156204	-15.5343941487757
cg18159802	-21.0444344386895
cg18180569	-17.7820952588106
cg18181201	-12.8813706435963
cg18188739	-28.1263977804744
cg18190187	-17.0669952217604
cg18192417	-15.1501798767085
cg18206952	-15.0973681581838
cg18209212	-17.0248687890498
cg18213472	-12.2057608946128
cg18221862	-16.1879169487759
cg18225582	-20.0082826622504
cg18231690	-20.9385734709057
cg18233786	-19.9790258856213
cg18234145	-18.1373820954545
cg18250846	-13.6717172691682
cg18253101	-25.6360936638717
cg18259520	-13.7167157338227
cg18264638	-15.7655770184689
cg18271025	-17.4360261599691
cg18278694	-26.6044924606634
cg18286080	-13.7940015218051
cg18297196	-27.78983462647
cg18319029	-15.9007358174527
cg18319799	-13.086563927237
cg18330047	-12.4896267335488
cg18331515	-20.8266787249112
cg18338311	-16.6083770761278
cg18349911	-14.9866478362025
cg18356190	-13.9191643706364
cg18358662	-29.0002493312144
cg18366919	-21.1932220735387
cg18372607	-10.8769651858204
cg18375494	-27.2980114496399
cg18378453	-20.0396781677037
cg18384277	-19.8009719949737
cg18388380	-12.5402919824677
cg18392085	-15.3255055706276
cg18392783	-15.9591102808564
cg18401301	-23.0831131227454
cg18403551	-14.6872871090385
cg18414754	-13.5609335759123
cg18417061	-20.4345525975798
cg18436500	-10.6563370888363
cg18438777	-12.6853172843986
cg18439358	-15.5971415504431
cg18440199	-14.2446921269148
cg18446472	-21.6576285581139
cg18450420	-22.5353445209961
cg18451022	-13.705450986893
cg18454916	-16.1047177320915
cg18456523	-14.3398026851179
cg18465484	-9.9852662776786
cg18466340	-14.0055925830961
cg18473652	-14.2601374017817
cg18478850	11.608432758135
cg18479593	-12.4331526867783
cg18482303	-20.5591294860131
cg18485844	-20.5575778468351
cg18491375	-19.0374282504735
cg18500192	-16.2429988345588
cg18501029	-14.5394498561291
cg18507379	-15.807928632252
cg18512948	-18.7562479257852
cg18513919	-15.4366308595027
cg18522740	-20.7719410927347
cg18525352	-11.3985042472803
cg18526607	-18.2241279598816
cg18527241	-17.5080135523337
cg18530113	-21.603755005195
cg18542829	-17.9417783401537
cg18543270	-19.941700605994
cg18552380	-14.7704730902392
cg18560092	14.6448002670923
cg18560328	-12.6926778499805
cg18567682	-12.9711798879174
cg18571045	-26.2380520948337
cg18589016	-13.8614643127937
cg18593081	-11.5992576818262
cg18601167	-20.0808933129391
cg18603228	-13.0516495194241
cg18610958	-20.0446892637417
cg18617005	-15.6881700365572
cg18623672	-17.5594837774553
cg18630040	-12.4474966963636
cg18633693	-14.0734837989401
cg18642499	-20.3341830772355
cg18644675	-12.5866462777695
cg18652923	-15.019249926832
cg18657094	-14.9861248247047
cg18669209	-11.5466321324903
cg18672939	-15.0111188508057
cg18674899	-12.4831870754047
cg18679544	-15.8595068093522
cg18685408	-14.803483328211
cg18697982	-16.7333504262206
cg18705408	-23.3562689743755
cg18717967	-26.3371934774219
cg18722841	-14.5361316525834
cg18734304	-17.8933885686364
cg18738814	-20.6218657797113
cg18740175	-33.6398611600707
cg18745566	-11.6562577933051
cg18748064	-19.1518107511317
cg18749990	-15.2961991363807
cg18755296	-18.8471610834558
cg18759960	-19.2584039352546
cg18762125	-15.5015763934064
cg18777119	-17.9574518363371
cg18782604	-11.3908009691785
cg18786374	-20.3030704927064
cg18786643	-25.2324667789746
cg18786873	-16.3169553544251
cg18790597	-10.5501221538002
cg18792904	-19.4778045468719
cg18794577	-15.8290458280749
cg18802021	-14.4493918536152
cg18802754	-15.6407676760729
cg18814227	-16.7116934081437
cg18816877	-12.6396790066032
cg18821742	-14.8506206309444
cg18823007	-10.0423301961669
cg18829263	-18.7191926696925
cg18836493	-13.8834425028095
cg18844382	-13.2723755605847
cg18854419	-12.5909187025766
cg18855780	-14.460347318485
cg18865990	-24.7846868764509
cg18871020	-15.2434090727331
cg18875496	-19.6385993116022
cg18881684	-15.5509014892706
cg18887769	-22.3958695091568
cg18897632	-14.5839838613422
cg18899777	-19.9825174519264
cg18902742	-13.8025229321443
cg18909638	-10.7740365082641
cg18912107	-25.5214243894036
cg18915456	-19.6152316421069
cg18921771	-13.1426425907844
cg18933943	-11.4787799709842
cg18947739	-18.0789302011161
cg18952506	-17.7815316012961
cg18954401	-28.6838158527512
cg18959478	-17.1014990440172
cg18961944	-16.5998983896294
cg18968090	-18.6079562597975
cg18973238	-20.4712088729589
cg18983604	-13.6891171001876
cg18988170	-11.9888815464497
cg18994062	-17.8904450746941
cg18998911	-16.1830264430315
cg19001226	-14.9158001941182
cg19006429	-16.0832581984384
cg19011844	-17.1583693928818
cg19018097	-17.8236365649111
cg19025525	-16.2102801374979
cg19029509	-20.6868780546561
cg19031658	-11.8632699542808
cg19047707	-15.5280772245633
cg19048010	-26.5349265319045
cg19063061	-12.9597776768398
cg19074340	-10.3186093174651
cg19082230	-17.9861749225922
cg19082708	-22.6354161107959
cg19084061	-12.0274922924723
cg19098796	-11.9958522867342
cg19108289	-14.0309875829327
cg19108881	-10.060666687335
cg19115941	-17.6330932708468
cg19122402	-19.1685039158193
cg19124151	-12.3833764442759
cg19134130	-17.4909526793437
cg19135352	-18.5354201532506
cg19140262	-19.842388904217
cg19163194	-19.0673076231507
cg19166660	-13.8775428032882
cg19178853	-14.4747787231687
cg19185146	-19.6772080803998
cg19192585	-22.2478966215238
cg19200589	-12.4730185804326
cg19205994	-26.5254629207808
cg19227130	-12.9259727036884
cg19248656	-15.4224804181925
cg19249708	-23.9952268022204
cg19251514	-19.4124369839501
cg19256368	-23.9140531627401
cg19257562	-18.7056824721053
cg19272266	-15.1845129608915
cg19280540	-23.3520551528768
cg19281083	-14.4782271659438
cg19283806	10.1611222673765
cg19305681	-15.6202288515617
cg19310581	-19.3472463680139
cg19315202	-17.3484642602633
cg19324714	-16.2466055826141
cg19326876	-14.657712423437
cg19333963	-15.9804447365414
cg19345219	-24.4009823039324
cg19356117	-14.9727155670057
cg19359071	-20.2387983162714
cg19371526	-15.6453448784567
cg19376851	-15.3879110480022
cg19378624	-17.4326934870384
cg19389641	-19.1701154592536
cg19402876	-10.2114793882118
cg19405555	-13.9001858573395
cg19423854	-12.9340382643362
cg19427610	-17.3609237128375
cg19443257	-19.8614023665578
cg19445335	-23.9825302297248
cg19447962	-16.7243492834189
cg19453991	-14.2160445341469
cg19461644	-18.5917331949832
cg19470379	-14.5230588979103
cg19471591	-11.7158159765317
cg19476342	-29.1504664355614
cg19480724	-12.598092702594
cg19485539	-10.8161648749527
cg19488213	-15.191663740822
cg19492047	-13.624458212216
cg19494913	-16.6360884823905
cg19497548	-15.7365669670904
cg19518308	-15.1662995907209
cg19520927	-19.90175143201
cg19521832	-11.1066099225349
cg19545623	-14.3627918618589
cg19559984	-18.6328057914772
cg19564098	-14.2871429753506
cg19570244	-14.5633895707742
cg19577779	-12.7000535731154
cg19579167	-15.5726796953537
cg19583968	-17.232242730333
cg19588408	-19.5880603914554
cg19590591	-19.0904486638131
cg19592439	-14.3437569713806
cg19598567	-16.6342503638989
cg19605250	-22.0898879097078
cg19611273	-15.9868604034612
cg19614504	-13.4048229870741
cg19615017	-19.9836543244681
cg19616230	-12.965508558168
cg19618483	-16.7579820414319
cg19621160	-22.420788262048
cg19622874	-12.4784363582482
cg19628988	-17.6127199245059
cg19633231	-16.5517344897714
cg19639184	-12.6414584340165
cg19643390	-18.9357016661385
cg19644145	-28.3903380167953
cg19656282	-12.4264335007692
cg19674669	-15.5409144378819
cg19685285	-15.2430227646047
cg19686001	-12.3667658308609
cg19694200	-13.690917562952
cg19715410	-11.327643899569
cg19716643	-11.0197981418249
cg19719475	-14.2056243899296
cg19729116	-15.0319945329423
cg19731286	-16.9492632385579
cg19734190	-25.9915387314129
cg19742789	-14.2265660996353
cg19743666	-21.6616190642463
cg19744498	-19.6577643732256
cg19744936	-16.0660128829898
cg19746186	-22.0024797539022
cg19748424	-17.4772351660115
cg19754622	-15.5523886675129
cg19755171	-19.912451003093
cg19760898	-11.7110012055184
cg19768241	-18.3616935040016
cg19770541	-22.4968859200923
cg19776833	-28.2389440333967
cg19781376	-19.9466536099894
cg19788831	-13.7975112116845
cg19790877	15.4986954756685
cg19796532	-14.2427430837369
cg19802865	-11.3752553676531
cg19807257	-10.975330624903
cg19810954	-15.5446247020043
cg19816930	-16.4875413718551
cg19839798	-11.9011919925786
cg19844704	-15.2929911942314
cg19850959	-16.5756281995229
cg19861842	-22.6767030831853
cg19865523	-14.0901978443371
cg19873297	-16.38839812907
cg19880947	-15.8987571313097
cg19882512	-22.096608677095
cg19898128	-11.3268618967784
cg19899694	-17.1350358941717
cg19901005	-21.3697275453207
cg19906534	-15.3396691143385
cg19908556	-10.9214316974251
cg19910399	-21.1041921150036
cg19922442	-16.1811941015233
cg19923650	-11.3782784455505
cg19925204	-14.3135103321418
cg19931644	-22.3338198186906
cg19931733	-23.6649802774133
cg19935171	-12.2153902917715
cg19937061	-12.6690474713718
cg19937938	-17.3293728401849
cg19938101	-14.2268449402084
cg19944763	-16.633000032272
cg19949955	-13.2666269013366
cg19950455	-17.146476433076
cg19951663	-17.8127351627027
cg19954017	-12.9631869577589
cg19954146	-20.1101612211153
cg19971716	-13.5637109767363
cg19972696	-13.8244480047764
cg19973135	-19.3287637228044
cg19978181	-15.1253581503967
cg19992375	-18.4886368794794
cg19992785	-11.5726238263741
cg20003692	-25.9084343158046
cg20031397	-16.9456320151841
cg20031632	-26.9785713328659
cg20049422	-12.6544089859443
cg20051292	-14.6899949728467
cg20061010	-12.564760504155
cg20072162	-11.5983841401394
cg20085953	-19.1771035677904
cg20086916	-16.0708212471313
cg20090283	-15.123225367967
cg20095233	-11.8014029179159
cg20097440	-13.7333531968537
cg20099458	-20.7575212243447
cg20100910	-17.5055727173644
cg20109541	-15.8789073564779
cg20113732	-12.660676738992
cg20140052	-11.6487357928091
cg20150017	-12.9940300974081
cg20168412	-17.6514988700727
cg20174636	-18.4694662506581
cg20196537	-11.4682465127641
cg20197756	-23.2006709360198
cg20201959	20.2695712477902
cg20203352	-15.0932631373356
cg20212339	-10.8148975000872
cg20222926	-21.1837048006587
cg20225749	-20.7034343487297
cg20232102	-12.3926104158648
cg20233029	-12.8732895199577
cg20244489	12.2112226247067
cg20249327	-13.7384507963135
cg20250080	-15.2913934309899
cg20252769	-20.6730773952052
cg20252837	-24.0040886954398
cg20255775	-18.1990243826432
cg20264068	-20.0992472150678
cg20265661	-16.7397873074283
cg20266154	-16.743552855371
cg20272463	-16.9101795975481
cg20276156	-12.413998583537
cg20284999	-18.1684695018155
cg20286200	-13.9783392848879
cg20295442	-20.8652519599858
cg20298778	-22.7866999943357
cg20304210	-17.7517046972535
cg20308351	-27.6394504473788
cg20311673	-15.3028942620768
cg20312026	-12.7600775411837
cg20313856	21.003104644423
cg20337384	-17.4653273213591
cg20340508	-10.7621211705324
cg20345556	-12.9568241727501
cg20375342	-14.5256928800871
cg20377305	-12.4994522433108
cg20381963	-21.6987345780299
cg20391895	-26.2745509330437
cg20399509	-15.2884252302111
cg20399616	-14.3292155067707
cg20401521	-11.6768324688015
cg20401551	-16.4446733468221
cg20402826	-20.4071036519603
cg20403498	-14.4126049664839
cg20406758	-17.1908490411053
cg20414783	-16.9704686273701
cg20434926	-17.927965138021
cg20435387	-23.8333193622942
cg20448717	-12.7670097890762
cg20449692	-14.033392445722
cg20451050	-19.5492902751175
cg20458433	13.8106404259894
cg20459525	-12.7232036675216
cg20461310	-22.1809392418111
cg20463526	-12.6298416323648
cg20482521	-13.2262669313029
cg20483324	-13.9220928771938
cg20484352	-21.5057346503822
cg20488673	13.6344541063483
cg20489026	-20.7986325303747
cg20498685	-12.3592957650078
cg20510207	-14.1860462108289
cg20510724	-12.8778016742303
cg20540209	-16.2346488781979
cg20541723	-12.8495784475991
cg20546002	-16.1536879211828
cg20555674	-17.3880956592585
cg20561261	-21.3354506766548
cg20567847	-18.2883597871958
